species	type_var	chromosome	start	end	gff_upmost_parent	gene_name	Scerevisiae_orthologs	selection_score_S	fdr_p_S	orthofinder_orthocluster	n_types_vars_in_species_orthogroup	n_species_orthogroup	description	biological_process_GO	molecular_function_GO	cellular_component_GO	fraction_clusters_w_selection	fraction_strains_w_selection	total_number_clusters	total_number_strains	significant_selection
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	38308	39129	gene-CTRG_05245			0.32941176470588235		OG0005235	1	2	Protein of unknown function	GO:0006281 (DNA repair)	GO:0017108 (5'-flap endonuclease activity)	GO:0033557 (Slx1-Slx4 complex)	0.6666666666666666	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	237180	238031	gene-CTRG_00109			0.3256445047489824		OG0000024	1	3	Ortholog(s) have heme binding activity, role in single-species biofilm formation on inanimate substrate, cell adhesion involved in single-species biofilm formation, hemoglobin import, cellular iron ion homeostasis	GO:0006879 (cellular iron ion homeostasis), GO:0020028 (endocytic hemoglobin import into cell), GO:0043709 (cell adhesion involved in single-species biofilm formation), GO:0044011 (single-species biofilm formation on inanimate substrate)	GO:0020037 (heme binding)	GO:0005576 (extracellular region), GO:0005886 (plasma membrane), GO:0009277 (fungal-type cell wall), GO:0030445 (yeast-form cell wall)	0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	357076	360405	gene-CTRG_00163			0.3256445047489824		OG0002772	1	1	Ortholog(s) have Rho GTPase activator activity, role in small GTPase mediated signal transduction, hyphal growth and hyphal tip localization	GO:0007154 (cell communication), GO:0007165 (signal transduction), GO:0007264 (small GTPase mediated signal transduction), GO:0030448 (hyphal growth)	GO:0005096 (GTPase activator activity), GO:0005543 (phospholipid binding), GO:0005546 (phosphatidylinositol-4,5-bisphosphate binding), GO:0035091 (phosphatidylinositol binding)	GO:0001411 (hyphal tip), GO:0005622 (intracellular anatomical structure), GO:0012505 (endomembrane system)	0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	2351582	2352310	gene-CTRG_01029			0.3256445047489824		OG0000003	2	3	Protein of unknown function				0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	1464416	1465195	gene-CTRG_03646			0.3256445047489824		OG0000208	1	1	Has domain(s) with predicted role in transmembrane transport and integral to membrane localization	GO:0055085 (transmembrane transport)		GO:0016021 (integral component of membrane)	0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	1465343	1466332	gene-CTRG_03647			0.3256445047489824		OG0000208	1	1	Has domain(s) with predicted role in transmembrane transport and integral to membrane localization	GO:0055085 (transmembrane transport)		GO:0016021 (integral component of membrane)	0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	105663	106271	gene-CTRG_04337			0.3256445047489824		OG0003643	1	1	Ortholog(s) have cell surface localization	GO:0006412 (translation)	GO:0003735 (structural constituent of ribosome)	GO:0005622 (intracellular anatomical structure), GO:0005840 (ribosome), GO:0009986 (cell surface)	0.5333333333333333	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.23_C_tropicalis_MYA-3404	2561	2935	gene-CTRG_06258			0.32558139534883723		OG0005752	2	1	Protein of unknown function				0.4666666666666667	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	734603	735988	gene-CTRG_01409			0.3206106870229008		OG0000393	1	2	Has domain(s) with predicted cation transmembrane transporter activity, role in transmembrane transport, cation transport and integral to membrane localization	GO:0006812 (cation transport), GO:0055085 (transmembrane transport)	GO:0008324 (cation transmembrane transporter activity)	GO:0016021 (integral component of membrane)	0.6	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	34038	35732	gene-CTRG_05791			0.3181312569521691		OG0000127	1	1	Ortholog(s) have sucrose alpha-glucosidase activity and extracellular region localization	GO:0005975 (carbohydrate metabolic process), GO:0005987 (sucrose catabolic process), GO:0009267 (cellular response to starvation), GO:0030447 (filamentous growth), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus)	GO:0003824 (catalytic activity), GO:0004575 (sucrose alpha-glucosidase activity), GO:0043169 (cation binding)	GO:0005576 (extracellular region)	0.7333333333333333	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.21_C_tropicalis_MYA-3404	1523	2293	gene-CTRG_06251			0.31203566121842496		OG0003489	1	1	Protein of unknown function	GO:0009267 (cellular response to starvation), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus)	GO:0005515 (protein binding)		0.4666666666666667	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	29627	30403	gene-CTRG_05788			0.31137724550898205		OG0003257	1	1	Protein of unknown function	GO:0006629 (lipid metabolic process), GO:0009267 (cellular response to starvation), GO:0030447 (filamentous growth), GO:0035690 (cellular response to drug), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus)	GO:0016787 (hydrolase activity), GO:0016788 (hydrolase activity, acting on ester bonds)		0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	30646	31929	gene-CTRG_05789			0.31137724550898205		OG0001921	1	1	Protein of unknown function	GO:0006897 (endocytosis), GO:0030448 (hyphal growth), GO:0031505 (fungal-type cell wall organization), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0051666 (actin cortical patch localization), GO:0071216 (cellular response to biotic stimulus)	GO:0005515 (protein binding), GO:0008289 (lipid binding)	GO:0005737 (cytoplasm), GO:0030479 (actin cortical patch)	0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.11_C_tropicalis_MYA-3404	46392	47531	gene-CTRG_05981			0.31137724550898205		OG0002615	1	1	Has domain(s) with predicted tryptophan-tRNA ligase, ATP binding activity, role in tryptophanyl-tRNA aminoacylation and cytoplasm localization	GO:0006418 (tRNA aminoacylation for protein translation), GO:0006436 (tryptophanyl-tRNA aminoacylation)	GO:0000166 (nucleotide binding), GO:0004812 (aminoacyl-tRNA ligase activity), GO:0004830 (tryptophan-tRNA ligase activity), GO:0005524 (ATP binding)	GO:0005737 (cytoplasm)	0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.11_C_tropicalis_MYA-3404	47990	48832	gene-CTRG_05982			0.31137724550898205		OG0003013	1	1	Ortholog(s) have protein kinase regulator activity and role in protein phosphorylation, cellular response to drug	GO:0006468 (protein phosphorylation), GO:0035690 (cellular response to drug)	GO:0019887 (protein kinase regulator activity)	GO:0005956 (protein kinase CK2 complex)	0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	371796	373331	gene-CTRG_05386			0.31137724550898205		OG0000365	1	1	Ortholog(s) have histone deacetylase activity	GO:0030447 (filamentous growth), GO:0036166 (phenotypic switching), GO:0044182 (filamentous growth of a population of unicellular organisms), GO:0071572 (histone H3-K56 deacetylation), GO:1900239 (regulation of phenotypic switching), GO:1900429 (negative regulation of filamentous growth of a population of unicellular organisms)	GO:0004407 (histone deacetylase activity), GO:0070403 (NAD+ binding)		0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.9_C_tropicalis_MYA-3404	52054	55644	gene-CTRG_05593			0.31137724550898205		OG0003784	1	1	Ortholog(s) have protein binding activity, role in SCF-dependent proteasomal ubiquitin-dependent protein catabolic process and SCF ubiquitin ligase complex localization	GO:0010265 (SCF complex assembly), GO:0031146 (SCF-dependent proteasomal ubiquitin-dependent protein catabolic process)		GO:0019005 (SCF ubiquitin ligase complex)	0.6666666666666666	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	340517	341668	gene-CTRG_01238			0.3102493074792244		OG0002443	1	1	Protein of unknown function				0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	342447	347474	gene-CTRG_01239			0.3102493074792244		OG0002308	1	2	Ortholog(s) have role in single-species biofilm formation on inanimate substrate, hyphal growth, positive regulation of single-species biofilm formation on inanimate substrate	GO:0006357 (regulation of transcription by RNA polymerase II), GO:0030447 (filamentous growth), GO:0030448 (hyphal growth), GO:0044011 (single-species biofilm formation on inanimate substrate), GO:1900233 (positive regulation of single-species biofilm formation on inanimate substrate)	GO:0003712 (transcription coregulator activity)	GO:0016592 (mediator complex)	0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	350866	352383	gene-CTRG_01241			0.3102493074792244		OG0001339	1	1	Has domain(s) with predicted protein binding, zinc ion binding activity, role in regulation of transcription, DNA-dependent, transcription, DNA-templated, nucleotide-excision repair and core TFIIH complex localization	GO:0006281 (DNA repair), GO:0006289 (nucleotide-excision repair), GO:0006351 (transcription, DNA-templated), GO:0006355 (regulation of transcription, DNA-templated)	GO:0008270 (zinc ion binding)	GO:0000439 (transcription factor TFIIH core complex), GO:0005622 (intracellular anatomical structure), GO:0005634 (nucleus)	0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	353555	354781	gene-CTRG_01243			0.3102493074792244		OG0002915	1	1	Has domain(s) with predicted carboxylic ester hydrolase activity and role in protein demethylation	GO:0006482 (protein demethylation)	GO:0051723 (protein methylesterase activity)		0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	1752634	1753488	gene-CTRG_01899			0.3102493074792244		OG0001783	1	1	Has domain(s) with predicted threonine-type endopeptidase activity, role in proteolysis involved in cellular protein catabolic process and proteasome core complex localization	GO:0051603 (proteolysis involved in cellular protein catabolic process)	GO:0004175 (endopeptidase activity), GO:0004298 (threonine-type endopeptidase activity)	GO:0000502 (proteasome complex), GO:0005839 (proteasome core complex)	0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	341325	343052	gene-CTRG_04984			0.3102493074792244		OG0000079	1	1	Has domain(s) with predicted carbon-nitrogen ligase activity, with glutamine as amido-N-donor, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides activity		GO:0016787 (hydrolase activity), GO:0016811 (hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides), GO:0016884 (carbon-nitrogen ligase activity, with glutamine as amido-N-donor)		0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	791293	793263	gene-CTRG_05560			0.3102493074792244		OG0000267	1	1	Has domain(s) with predicted role in transmembrane transport and integral to membrane localization	GO:0055085 (transmembrane transport)	GO:0022857 (transmembrane transporter activity)	GO:0016021 (integral component of membrane)	0.5333333333333333	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	794174	796237	gene-CTRG_04631			0.3076923076923077		OG0003107	1	1	Has domain(s) with predicted hydrolase activity	GO:0006281 (DNA repair)	GO:0003677 (DNA binding), GO:0016787 (hydrolase activity)		0.4	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	743183	744568	gene-CTRG_01413			0.3035019455252918		OG0000393	1	2	Ortholog(s) have role in filamentous growth	GO:0006812 (cation transport), GO:0010312 (detoxification of zinc ion), GO:0030447 (filamentous growth), GO:0055085 (transmembrane transport)	GO:0008324 (cation transmembrane transporter activity)	GO:0016021 (integral component of membrane)	0.6	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	131181	132476	gene-CTRG_03090			0.3035019455252918		OG0002681	1	1	Has domain(s) with predicted binding activity		GO:0000774 (adenyl-nucleotide exchange factor activity)	GO:0005783 (endoplasmic reticulum)	0.6	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	132782	133981	gene-CTRG_03091			0.3035019455252918		OG0002511	1	1	Has domain(s) with predicted catalytic, pyridoxal phosphate binding activity	GO:0019346 (transsulfuration)	GO:0003824 (catalytic activity), GO:0030170 (pyridoxal phosphate binding)		0.6	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	460121	463075	gene-CTRG_04479			0.3035019455252918		OG0001817	1	1	Has domain(s) with predicted integral to membrane localization			GO:0016021 (integral component of membrane)	0.6	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	15770	16777	gene-CTRG_00009			0.2986425339366516		OG0001588	1	2	Has domain(s) with predicted transferase activity, transferring hexosyl groups activity and integral to membrane localization	GO:0000032 (cell wall mannoprotein biosynthetic process)	GO:0000009 (alpha-1,6-mannosyltransferase activity), GO:0016757 (glycosyltransferase activity), GO:0016758 (hexosyltransferase activity)	GO:0016021 (integral component of membrane)	0.7333333333333333	0.1875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1199278	1199637	gene-CTRG_00545			0.2978723404255319		OG0007400	1	1	Protein of unknown function				0.4666666666666667	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1200066	1200977	gene-CTRG_00546			0.2978723404255319		OG0001511	1	1	Ortholog(s) have holo-[acyl-carrier-protein] synthase, enzyme activator activity and role in peptidyl-serine phosphopantetheinylation, protein-cofactor linkage	GO:0009059 (macromolecule biosynthetic process), GO:0018070 (peptidyl-serine phosphopantetheinylation), GO:0018215 (protein phosphopantetheinylation)	GO:0000287 (magnesium ion binding), GO:0008047 (enzyme activator activity), GO:0008897 (holo-[acyl-carrier-protein] synthase activity)		0.4666666666666667	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.21_C_tropicalis_MYA-3404	3116	3556	gene-CTRG_06252			0.2978723404255319		OG0001801	1	2	Ortholog(s) have role in vacuole organization, hyphal growth	GO:0007033 (vacuole organization), GO:0030448 (hyphal growth)	GO:0005515 (protein binding)		0.4666666666666667	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	365866	367101	gene-CTRG_04992			0.2978723404255319		OG0001633	1	1	Has domain(s) with predicted cytoplasm localization			GO:0005737 (cytoplasm)	0.4666666666666667	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	361868	364024	gene-CTRG_00164			0.2942008486562942		OG0003599	1	1	Protein of unknown function				0.5333333333333333	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	364598	365731	gene-CTRG_00165			0.2942008486562942		OG0002812	1	1	Has domain(s) with predicted lipoate synthase, 4 iron, 4 sulfur cluster binding activity and role in lipoate biosynthetic process	GO:0009107 (lipoate biosynthetic process)	GO:0003824 (catalytic activity), GO:0016992 (lipoate synthase activity), GO:0051536 (iron-sulfur cluster binding), GO:0051539 (4 iron, 4 sulfur cluster binding)		0.5333333333333333	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1427195	1428232	gene-CTRG_00647			0.2942008486562942		OG0001526	1	1	Ortholog(s) have protein serine/threonine phosphatase activity, role in protein dephosphorylation and mitochondrion localization	GO:0006470 (protein dephosphorylation)	GO:0003824 (catalytic activity), GO:0004722 (protein serine/threonine phosphatase activity), GO:0016791 (phosphatase activity), GO:0043169 (cation binding)	GO:0005739 (mitochondrion)	0.5333333333333333	0.203125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1434119	1435000	gene-CTRG_00650			0.2942008486562942		OG0000831	1	1	Ortholog(s) have cyclin-dependent protein serine/threonine kinase activity and role in regulation of cell cycle, protein phosphorylation, G2/M transition of mitotic cell cycle, hyphal growth, G1/S transition of mitotic cell cycle	GO:0000082 (G1/S transition of mitotic cell cycle), GO:0006468 (protein phosphorylation), GO:0030448 (hyphal growth), GO:0051726 (regulation of cell cycle)	GO:0004672 (protein kinase activity), GO:0004674 (protein serine/threonine kinase activity), GO:0004693 (cyclin-dependent protein serine/threonine kinase activity), GO:0005524 (ATP binding), GO:0016772 (transferase activity, transferring phosphorus-containing groups)		0.5333333333333333	0.203125	15	64	True
